fecha,año,mes,dia,dia_semana,mes_hoja_original,codigo_grupo,nombre_grupo,codigo_linea,nombre_linea,codigo_producto,referencia_producto,descripcion_producto,unidad_medida,cantidad_vendida_diaria,valor_total_diario,peso_aplicado,evento_especial
2025-04-09,2025,4,9,Wednesday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010113.0,120010113.0,DESCORCHE VINO,UND,0,1823.14,1.08,
2025-04-10,2025,4,10,Thursday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010113.0,120010113.0,DESCORCHE VINO,UND,0,1975.06,1.17,
2025-04-11,2025,4,11,Friday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010113.0,120010113.0,DESCORCHE VINO,UND,0,2430.85,1.44,
2025-04-12,2025,4,12,Saturday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010113.0,120010113.0,DESCORCHE VINO,UND,0,2278.92,1.35,
2025-04-13,2025,4,13,Sunday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010113.0,120010113.0,DESCORCHE VINO,UND,0,1215.42,0.72,
2025-04-14,2025,4,14,Monday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010113.0,120010113.0,DESCORCHE VINO,UND,0,1063.5,0.63,
2025-04-15,2025,4,15,Tuesday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010113.0,120010113.0,DESCORCHE VINO,UND,0,1299.83,0.77,
2025-04-16,2025,4,16,Wednesday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010113.0,120010113.0,DESCORCHE VINO,UND,0,2228.28,1.32,
2025-04-17,2025,4,17,Thursday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010113.0,120010113.0,DESCORCHE VINO,UND,0,2413.97,1.43,
2025-04-18,2025,4,18,Friday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010113.0,120010113.0,DESCORCHE VINO,UND,1,2971.04,1.76,
2025-04-19,2025,4,19,Saturday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010113.0,120010113.0,DESCORCHE VINO,UND,0,2785.35,1.65,
2025-04-20,2025,4,20,Sunday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010113.0,120010113.0,DESCORCHE VINO,UND,0,1485.52,0.88,
2025-04-21,2025,4,21,Monday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010113.0,120010113.0,DESCORCHE VINO,UND,0,1299.83,0.77,
2025-04-22,2025,4,22,Tuesday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010113.0,120010113.0,DESCORCHE VINO,UND,0,1063.5,0.63,
2025-04-23,2025,4,23,Wednesday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010113.0,120010113.0,DESCORCHE VINO,UND,0,1823.14,1.08,
2025-04-24,2025,4,24,Thursday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010113.0,120010113.0,DESCORCHE VINO,UND,0,1975.06,1.17,
2025-04-25,2025,4,25,Friday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010113.0,120010113.0,DESCORCHE VINO,UND,0,2430.85,1.44,
2025-04-26,2025,4,26,Saturday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010113.0,120010113.0,DESCORCHE VINO,UND,0,2278.92,1.35,
2025-04-27,2025,4,27,Sunday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010113.0,120010113.0,DESCORCHE VINO,UND,0,1215.42,0.72,
2025-04-28,2025,4,28,Monday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010113.0,120010113.0,DESCORCHE VINO,UND,0,1063.5,0.63,
2025-04-29,2025,4,29,Tuesday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010113.0,120010113.0,DESCORCHE VINO,UND,0,1063.5,0.63,
2025-04-30,2025,4,30,Wednesday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010113.0,120010113.0,DESCORCHE VINO,UND,0,1823.14,1.08,
2025-04-01,2025,4,1,Tuesday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010136.0,120010136.0,PAPA FRANCESA ADICIONAL,UND,0,2261.71,0.77,
2025-04-02,2025,4,2,Wednesday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010136.0,120010136.0,PAPA FRANCESA ADICIONAL,UND,0,3877.21,1.32,
2025-04-03,2025,4,3,Thursday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010136.0,120010136.0,PAPA FRANCESA ADICIONAL,UND,1,4200.32,1.43,
2025-04-04,2025,4,4,Friday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010136.0,120010136.0,PAPA FRANCESA ADICIONAL,UND,1,5169.62,1.76,
2025-04-05,2025,4,5,Saturday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010136.0,120010136.0,PAPA FRANCESA ADICIONAL,UND,1,4846.52,1.65,
2025-04-06,2025,4,6,Sunday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010136.0,120010136.0,PAPA FRANCESA ADICIONAL,UND,0,2584.81,0.88,
2025-04-07,2025,4,7,Monday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010136.0,120010136.0,PAPA FRANCESA ADICIONAL,UND,0,2261.71,0.77,
2025-04-08,2025,4,8,Tuesday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010136.0,120010136.0,PAPA FRANCESA ADICIONAL,UND,0,1850.49,0.63,
2025-04-09,2025,4,9,Wednesday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010136.0,120010136.0,PAPA FRANCESA ADICIONAL,UND,0,3172.27,1.08,
2025-04-10,2025,4,10,Thursday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010136.0,120010136.0,PAPA FRANCESA ADICIONAL,UND,0,3436.62,1.17,
2025-04-11,2025,4,11,Friday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010136.0,120010136.0,PAPA FRANCESA ADICIONAL,UND,1,4229.69,1.44,
2025-04-12,2025,4,12,Saturday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010136.0,120010136.0,PAPA FRANCESA ADICIONAL,UND,0,3965.33,1.35,
2025-04-13,2025,4,13,Sunday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010136.0,120010136.0,PAPA FRANCESA ADICIONAL,UND,0,2114.84,0.72,
2025-04-14,2025,4,14,Monday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010136.0,120010136.0,PAPA FRANCESA ADICIONAL,UND,0,1850.49,0.63,
2025-04-15,2025,4,15,Tuesday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010136.0,120010136.0,PAPA FRANCESA ADICIONAL,UND,0,2261.71,0.77,
2025-04-16,2025,4,16,Wednesday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010136.0,120010136.0,PAPA FRANCESA ADICIONAL,UND,0,3877.21,1.32,
2025-04-17,2025,4,17,Thursday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010136.0,120010136.0,PAPA FRANCESA ADICIONAL,UND,1,4200.32,1.43,
2025-04-18,2025,4,18,Friday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010136.0,120010136.0,PAPA FRANCESA ADICIONAL,UND,1,5169.62,1.76,
2025-04-19,2025,4,19,Saturday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010136.0,120010136.0,PAPA FRANCESA ADICIONAL,UND,1,4846.52,1.65,
2025-04-20,2025,4,20,Sunday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010136.0,120010136.0,PAPA FRANCESA ADICIONAL,UND,0,2584.81,0.88,
2025-04-21,2025,4,21,Monday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010136.0,120010136.0,PAPA FRANCESA ADICIONAL,UND,0,2261.71,0.77,
2025-04-22,2025,4,22,Tuesday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010136.0,120010136.0,PAPA FRANCESA ADICIONAL,UND,0,1850.49,0.63,
2025-04-23,2025,4,23,Wednesday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010136.0,120010136.0,PAPA FRANCESA ADICIONAL,UND,0,3172.27,1.08,
2025-04-24,2025,4,24,Thursday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010136.0,120010136.0,PAPA FRANCESA ADICIONAL,UND,0,3436.62,1.17,
2025-04-25,2025,4,25,Friday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010136.0,120010136.0,PAPA FRANCESA ADICIONAL,UND,1,4229.69,1.44,
2025-04-26,2025,4,26,Saturday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010136.0,120010136.0,PAPA FRANCESA ADICIONAL,UND,1,3965.33,1.35,
2025-04-27,2025,4,27,Sunday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010136.0,120010136.0,PAPA FRANCESA ADICIONAL,UND,0,2114.84,0.72,
2025-04-28,2025,4,28,Monday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010136.0,120010136.0,PAPA FRANCESA ADICIONAL,UND,0,1850.49,0.63,
2025-04-29,2025,4,29,Tuesday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010136.0,120010136.0,PAPA FRANCESA ADICIONAL,UND,0,1850.49,0.63,
2025-04-30,2025,4,30,Wednesday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010136.0,120010136.0,PAPA FRANCESA ADICIONAL,UND,0,3172.27,1.08,
2025-04-01,2025,4,1,Tuesday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010159.0,120010159.0,VEGETALES SALTEADOS ADICIONAL,UND,0,259.97,0.77,
2025-04-02,2025,4,2,Wednesday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010159.0,120010159.0,VEGETALES SALTEADOS ADICIONAL,UND,0,445.66,1.32,
2025-04-03,2025,4,3,Thursday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010159.0,120010159.0,VEGETALES SALTEADOS ADICIONAL,UND,0,482.79,1.43,
2025-04-04,2025,4,4,Friday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010159.0,120010159.0,VEGETALES SALTEADOS ADICIONAL,UND,0,594.21,1.76,
2025-04-05,2025,4,5,Saturday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010159.0,120010159.0,VEGETALES SALTEADOS ADICIONAL,UND,0,557.07,1.65,
2025-04-06,2025,4,6,Sunday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010159.0,120010159.0,VEGETALES SALTEADOS ADICIONAL,UND,0,297.1,0.88,
2025-04-07,2025,4,7,Monday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010159.0,120010159.0,VEGETALES SALTEADOS ADICIONAL,UND,0,259.97,0.77,
2025-04-08,2025,4,8,Tuesday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010159.0,120010159.0,VEGETALES SALTEADOS ADICIONAL,UND,0,212.7,0.63,
2025-04-09,2025,4,9,Wednesday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010159.0,120010159.0,VEGETALES SALTEADOS ADICIONAL,UND,0,364.63,1.08,
2025-04-10,2025,4,10,Thursday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010159.0,120010159.0,VEGETALES SALTEADOS ADICIONAL,UND,0,395.01,1.17,
2025-04-11,2025,4,11,Friday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010159.0,120010159.0,VEGETALES SALTEADOS ADICIONAL,UND,0,486.17,1.44,
2025-04-12,2025,4,12,Saturday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010159.0,120010159.0,VEGETALES SALTEADOS ADICIONAL,UND,0,455.78,1.35,
2025-04-13,2025,4,13,Sunday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010159.0,120010159.0,VEGETALES SALTEADOS ADICIONAL,UND,0,243.08,0.72,
2025-04-14,2025,4,14,Monday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010159.0,120010159.0,VEGETALES SALTEADOS ADICIONAL,UND,0,212.7,0.63,
2025-04-15,2025,4,15,Tuesday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010159.0,120010159.0,VEGETALES SALTEADOS ADICIONAL,UND,0,259.97,0.77,
2025-04-16,2025,4,16,Wednesday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010159.0,120010159.0,VEGETALES SALTEADOS ADICIONAL,UND,0,445.66,1.32,
2025-04-17,2025,4,17,Thursday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010159.0,120010159.0,VEGETALES SALTEADOS ADICIONAL,UND,0,482.79,1.43,
2025-04-18,2025,4,18,Friday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010159.0,120010159.0,VEGETALES SALTEADOS ADICIONAL,UND,1,594.21,1.76,
2025-04-19,2025,4,19,Saturday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010159.0,120010159.0,VEGETALES SALTEADOS ADICIONAL,UND,0,557.07,1.65,
2025-04-20,2025,4,20,Sunday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010159.0,120010159.0,VEGETALES SALTEADOS ADICIONAL,UND,0,297.1,0.88,
2025-04-21,2025,4,21,Monday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010159.0,120010159.0,VEGETALES SALTEADOS ADICIONAL,UND,0,259.97,0.77,
2025-04-22,2025,4,22,Tuesday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010159.0,120010159.0,VEGETALES SALTEADOS ADICIONAL,UND,0,212.7,0.63,
2025-04-23,2025,4,23,Wednesday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010159.0,120010159.0,VEGETALES SALTEADOS ADICIONAL,UND,0,364.63,1.08,
2025-04-24,2025,4,24,Thursday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010159.0,120010159.0,VEGETALES SALTEADOS ADICIONAL,UND,0,395.01,1.17,
2025-04-25,2025,4,25,Friday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010159.0,120010159.0,VEGETALES SALTEADOS ADICIONAL,UND,0,486.17,1.44,
2025-04-26,2025,4,26,Saturday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010159.0,120010159.0,VEGETALES SALTEADOS ADICIONAL,UND,0,455.78,1.35,
2025-04-27,2025,4,27,Sunday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010159.0,120010159.0,VEGETALES SALTEADOS ADICIONAL,UND,0,243.08,0.72,
2025-04-28,2025,4,28,Monday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010159.0,120010159.0,VEGETALES SALTEADOS ADICIONAL,UND,0,212.7,0.63,
2025-04-29,2025,4,29,Tuesday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010159.0,120010159.0,VEGETALES SALTEADOS ADICIONAL,UND,0,212.7,0.63,
2025-04-30,2025,4,30,Wednesday,ABRIL,25,ALIMENTO SABINA,107,ADICIONALES SABINA,120010159.0,120010159.0,VEGETALES SALTEADOS ADICIONAL,UND,0,364.63,1.08,
2025-04-01,2025,4,1,Tuesday,ABRIL,25,ALIMENTO SABINA,106,CARNES SABINA,120010103.0,120010103.0,ASADO DE COSTILLA DE VACA,UND,0,4874.41,0.77,
2025-04-02,2025,4,2,Wednesday,ABRIL,25,ALIMENTO SABINA,106,CARNES SABINA,120010103.0,120010103.0,ASADO DE COSTILLA DE VACA,UND,0,8356.13,1.32,
2025-04-03,2025,4,3,Thursday,ABRIL,25,ALIMENTO SABINA,106,CARNES SABINA,120010103.0,120010103.0,ASADO DE COSTILLA DE VACA,UND,0,9052.47,1.43,
2025-04-04,2025,4,4,Friday,ABRIL,25,ALIMENTO SABINA,106,CARNES SABINA,120010103.0,120010103.0,ASADO DE COSTILLA DE VACA,UND,1,11141.5,1.76,
2025-04-05,2025,4,5,Saturday,ABRIL,25,ALIMENTO SABINA,106,CARNES SABINA,120010103.0,120010103.0,ASADO DE COSTILLA DE VACA,UND,0,10445.16,1.65,
2025-04-06,2025,4,6,Sunday,ABRIL,25,ALIMENTO SABINA,106,CARNES SABINA,120010103.0,120010103.0,ASADO DE COSTILLA DE VACA,UND,0,5570.75,0.88,
2025-04-07,2025,4,7,Monday,ABRIL,25,ALIMENTO SABINA,106,CARNES SABINA,120010103.0,120010103.0,ASADO DE COSTILLA DE VACA,UND,0,4874.41,0.77,
2025-04-08,2025,4,8,Tuesday,ABRIL,25,ALIMENTO SABINA,106,CARNES SABINA,120010103.0,120010103.0,ASADO DE COSTILLA DE VACA,UND,0,3988.15,0.63,
2025-04-09,2025,4,9,Wednesday,ABRIL,25,ALIMENTO SABINA,106,CARNES SABINA,120010103.0,120010103.0,ASADO DE COSTILLA DE VACA,UND,0,6836.83,1.08,
2025-04-10,2025,4,10,Thursday,ABRIL,25,ALIMENTO SABINA,106,CARNES SABINA,120010103.0,120010103.0,ASADO DE COSTILLA DE VACA,UND,0,7406.57,1.17,
2025-04-11,2025,4,11,Friday,ABRIL,25,ALIMENTO SABINA,106,CARNES SABINA,120010103.0,120010103.0,ASADO DE COSTILLA DE VACA,UND,0,9115.78,1.44,
2025-04-12,2025,4,12,Saturday,ABRIL,25,ALIMENTO SABINA,106,CARNES SABINA,120010103.0,120010103.0,ASADO DE COSTILLA DE VACA,UND,0,8546.04,1.35,
2025-04-13,2025,4,13,Sunday,ABRIL,25,ALIMENTO SABINA,106,CARNES SABINA,120010103.0,120010103.0,ASADO DE COSTILLA DE VACA,UND,0,4557.89,0.72,
2025-04-14,2025,4,14,Monday,ABRIL,25,ALIMENTO SABINA,106,CARNES SABINA,120010103.0,120010103.0,ASADO DE COSTILLA DE VACA,UND,0,3988.15,0.63,
2025-04-15,2025,4,15,Tuesday,ABRIL,25,ALIMENTO SABINA,106,CARNES SABINA,120010103.0,120010103.0,ASADO DE COSTILLA DE VACA,UND,0,4874.41,0.77,
2025-04-16,2025,4,16,Wednesday,ABRIL,25,ALIMENTO SABINA,106,CARNES SABINA,120010103.0,120010103.0,ASADO DE COSTILLA DE VACA,UND,0,8356.13,1.32,
2025-04-17,2025,4,17,Thursday,ABRIL,25,ALIMENTO SABINA,106,CARNES SABINA,120010103.0,120010103.0,ASADO DE COSTILLA DE VACA,UND,0,9052.47,1.43,
2025-04-18,2025,4,18,Friday,ABRIL,25,ALIMENTO SABINA,106,CARNES SABINA,120010103.0,120010103.0,ASADO DE COSTILLA DE VACA,UND,1,11141.5,1.76,
2025-04-19,2025,4,19,Saturday,ABRIL,25,ALIMENTO SABINA,106,CARNES SABINA,120010103.0,120010103.0,ASADO DE COSTILLA DE VACA,UND,0,10445.16,1.65,
2025-04-20,2025,4,20,Sunday,ABRIL,25,ALIMENTO SABINA,106,CARNES SABINA,120010103.0,120010103.0,ASADO DE COSTILLA DE VACA,UND,0,5570.75,0.88,
2025-04-21,2025,4,21,Monday,ABRIL,25,ALIMENTO SABINA,106,CARNES SABINA,120010103.0,120010103.0,ASADO DE COSTILLA DE VACA,UND,0,4874.41,0.77,
2025-04-22,2025,4,22,Tuesday,ABRIL,25,ALIMENTO SABINA,106,CARNES SABINA,120010103.0,120010103.0,ASADO DE COSTILLA DE VACA,UND,0,3988.15,0.63,
2025-04-23,2025,4,23,Wednesday,ABRIL,25,ALIMENTO SABINA,106,CARNES SABINA,120010103.0,120010103.0,ASADO DE COSTILLA DE VACA,UND,0,6836.83,1.08,
2025-04-24,2025,4,24,Thursday,ABRIL,25,ALIMENTO SABINA,106,CARNES SABINA,120010103.0,120010103.0,ASADO DE COSTILLA DE VACA,UND,0,7406.57,1.17,
2025-04-25,2025,4,25,Friday,ABRIL,25,ALIMENTO SABINA,106,CARNES SABINA,120010103.0,120010103.0,ASADO DE COSTILLA DE VACA,UND,0,9115.78,1.44,
2025-04-26,2025,4,26,Saturday,ABRIL,25,ALIMENTO SABINA,106,CARNES SABINA,120010103.0,120010103.0,ASADO DE COSTILLA DE VACA,UND,0,8546.04,1.35,
2025-04-27,2025,4,27,Sunday,ABRIL,25,ALIMENTO SABINA,106,CARNES SABINA,120010103.0,120010103.0,ASADO DE COSTILLA DE VACA,UND,0,4557.89,0.72,
2025-04-28,2025,4,28,Monday,ABRIL,25,ALIMENTO SABINA,106,CARNES SABINA,120010103.0,120010103.0,ASADO DE COSTILLA DE VACA,UND,0,3988.15,0.63,
2025-04-29,2025,4,29,Tuesday,ABRIL,25,ALIMENTO SABINA,106,CARNES SABINA,120010103.0,120010103.0,ASADO DE COSTILLA DE VACA,UND,0,3988.15,0.63,
2025-04-30,2025,4,30,Wednesday,ABRIL,25,ALIMENTO SABINA,106,CARNES SABINA,120010103.0,120010103.0,ASADO DE COSTILLA DE VACA,UND,0,6836.83,1.08,
2025-04-01,2025,4,1,Tuesday,ABRIL,25,ALIMENTO SABINA,106,CARNES SABINA,,,ASADO DE TIRA 400 GRS SAB,UND,0,15435.62,0.77,
2025-04-02,2025,4,2,Wednesday,ABRIL,25,ALIMENTO SABINA,106,CARNES SABINA,,,ASADO DE TIRA 400 GRS SAB,UND,0,26461.06,1.32,
2025-04-03,2025,4,3,Thursday,ABRIL,25,ALIMENTO SABINA,106,CARNES SABINA,,,ASADO DE TIRA 400 GRS SAB,UND,0,28666.15,1.43,
2025-04-04,2025,4,4,Friday,ABRIL,25,ALIMENTO SABINA,106,CARNES SABINA,,,ASADO DE TIRA 400 GRS SAB,UND,1,35281.42,1.76,
2025-04-05,2025,4,5,Saturday,ABRIL,25,ALIMENTO SABINA,106,CARNES SABINA,,,ASADO DE TIRA 400 GRS SAB,UND,1,33076.33,1.65,
2025-04-06,2025,4,6,Sunday,ABRIL,25,ALIMENTO SABINA,106,CARNES SABINA,,,ASADO DE TIRA 400 GRS SAB,UND,0,17640.71,0.88,
2025-04-07,2025,4,7,Monday,ABRIL,25,ALIMENTO SABINA,106,CARNES SABINA,,,ASADO DE TIRA 400 GRS SAB,UND,0,15435.62,0.77,
2025-04-08,2025,4,8,Tuesday,ABRIL,25,ALIMENTO SABINA,106,CARNES SABINA,,,ASADO DE TIRA 400 GRS SAB,UND,0,12629.14,0.63,
2025-04-09,2025,4,9,Wednesday,ABRIL,25,ALIMENTO SABINA,106,CARNES SABINA,,,ASADO DE TIRA 400 GRS SAB,UND,0,21649.96,1.08,
2025-04-10,2025,4,10,Thursday,ABRIL,25,ALIMENTO SABINA,106,CARNES SABINA,,,ASADO DE TIRA 400 GRS SAB,UND,0,23454.13,1.17,
2025-04-11,2025,4,11,Friday,ABRIL,25,ALIMENTO SABINA,106,CARNES SABINA,,,ASADO DE TIRA 400 GRS SAB,UND,1,28866.62,1.44,
2025-04-12,2025,4,12,Saturday,ABRIL,25,ALIMENTO SABINA,106,CARNES SABINA,,,ASADO DE TIRA 400 GRS SAB,UND,0,27062.45,1.35,
2025-04-13,2025,4,13,Sunday,ABRIL,25,ALIMENTO SABINA,106,CARNES SABINA,,,ASADO DE TIRA 400 GRS SAB,UND,0,14433.31,0.72,
2025-04-14,2025,4,14,Monday,ABRIL,25,ALIMENTO SABINA,106,CARNES SABINA,,,ASADO DE TIRA 400 GRS SAB,UND,0,12629.14,0.63,
2025-04-15,2025,4,15,Tuesday,ABRIL,25,ALIMENTO SABINA,106,CARNES SABINA,,,ASADO DE TIRA 400 GRS SAB,UND,0,15435.62,0.77,
2025-04-16,2025,4,16,Wednesday,ABRIL,25,ALIMENTO SABINA,106,CARNES SABINA,,,ASADO DE TIRA 400 GRS SAB,UND,0,26461.06,1.32,
2025-04-17,2025,4,17,Thursday,ABRIL,25,ALIMENTO SABINA,106,CARNES SABINA,,,ASADO DE TIRA 400 GRS SAB,UND,0,28666.15,1.43,
2025-04-18,2025,4,18,Friday,ABRIL,25,ALIMENTO SABINA,106,CARNES SABINA,,,ASADO DE TIRA 400 GRS SAB,UND,1,35281.42,1.76,
2025-04-19,2025,4,19,Saturday,ABRIL,25,ALIMENTO SABINA,106,CARNES SABINA,,,ASADO DE TIRA 400 GRS SAB,UND,1,33076.33,1.65,
2025-04-20,2025,4,20,Sunday,ABRIL,25,ALIMENTO SABINA,106,CARNES SABINA,,,ASADO DE TIRA 400 GRS SAB,UND,0,17640.71,0.88,
2025-04-21,2025,4,21,Monday,ABRIL,25,ALIMENTO SABINA,106,CARNES SABINA,,,ASADO DE TIRA 400 GRS SAB,UND,0,15435.62,0.77,
2025-04-22,2025,4,22,Tuesday,ABRIL,25,ALIMENTO SABINA,106,CARNES SABINA,,,ASADO DE TIRA 400 GRS SAB,UND,0,12629.14,0.63,
2025-04-23,2025,4,23,Wednesday,ABRIL,25,ALIMENTO SABINA,106,CARNES SABINA,,,ASADO DE TIRA 400 GRS SAB,UND,0,21649.96,1.08,
2025-04-24,2025,4,24,Thursday,ABRIL,25,ALIMENTO SABINA,106,CARNES SABINA,,,ASADO DE TIRA 400 GRS SAB,UND,0,23454.13,1.17,
2025-04-25,2025,4,25,Friday,ABRIL,25,ALIMENTO SABINA,106,CARNES SABINA,,,ASADO DE TIRA 400 GRS SAB,UND,1,28866.62,1.44,
2025-04-26,2025,4,26,Saturday,ABRIL,25,ALIMENTO SABINA,106,CARNES SABINA,,,ASADO DE TIRA 400 GRS SAB,UND,0,27062.45,1.35,
2025-04-27,2025,4,27,Sunday,ABRIL,25,ALIMENTO SABINA,106,CARNES SABINA,,,ASADO DE TIRA 400 GRS SAB,UND,0,14433.31,0.72,
2025-04-28,2025,4,28,Monday,ABRIL,25,ALIMENTO SABINA,106,CARNES SABINA,,,ASADO DE TIRA 400 GRS SAB,UND,0,12629.14,0.63,
2025-04-29,2025,4,29,Tuesday,ABRIL,25,ALIMENTO SABINA,106,CARNES SABINA,,,ASADO DE TIRA 400 GRS SAB,UND,0,12629.14,0.63,
2025-04-30,2025,4,30,Wednesday,ABRIL,25,ALIMENTO SABINA,106,CARNES SABINA,,,ASADO DE TIRA 400 GRS SAB,UND,0,21649.96,1.08,
2025-04-01,2025,4,1,Tuesday,ABRIL,25,ALIMENTO SABINA,106,CARNES SABINA,,,CHULETON DE RES 600 GRS SAB,UND,0,6499.21,0.77,
2025-04-02,2025,4,2,Wednesday,ABRIL,25,ALIMENTO SABINA,106,CARNES SABINA,,,CHULETON DE RES 600 GRS SAB,UND,0,11141.5,1.32,
2025-04-03,2025,4,3,Thursday,ABRIL,25,ALIMENTO SABINA,106,CARNES SABINA,,,CHULETON DE RES 600 GRS SAB,UND,0,12069.96,1.43,
2025-04-04,2025,4,4,Friday,ABRIL,25,ALIMENTO SABINA,106,CARNES SABINA,,,CHULETON DE RES 600 GRS SAB,UND,1,14855.33,1.76,
2025-04-05,2025,4,5,Saturday,ABRIL,25,ALIMENTO SABINA,106,CARNES SABINA,,,CHULETON DE RES 600 GRS SAB,UND,0,13926.87,1.65,
